,Reviews,Stars
4961,could rate medical doctors er importantly vets work would give stars outside screwed everything else hospital sucks lucky enough make see doctor think pleased care friendly course trying get doctor th challenge nothing praises clinic emory doctors vets work nothing short helpful empathetic towards challenges clinic luckily they've best training allows excel skillfully garage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems hospital employ way many civilians who've inferior training equipped deal challenges us served appears civilians vested jobs barely ass job order receive quality paycheck say based poor attitudes poor customer service i've received parking situation joke expectation clinic patients take shuttle hospital hospital employees park campus total bs employees except doctors take shuttle leave parking lots surgeons campus us vets clinic suppose vets appears civilians work vets keep employed total travesty ok veterans choice absolute joke talk waiting receive care hospital hospital try waiting long longer vc like options terms care seems fine far think solves va's problems terms patients waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments quality job providing excellent alternative clinics hospital like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything quality mental health clinicians clinic clinicians quality properly trained deal issues experienced vets actually think active duty mental health clinicians probably best resource providing mental health services veterans ,negative
4962,could rate medical doctors er importantly vets work would give stars outside screwed everything else va sucks lucky enough make see doctor think pleased care course trying get doctor challenge nothing praises va emory doctors vets work nothing short helpful empathetic towards challenges va luckily they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system wih smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges us appears civilians vested jobs barely half ass job order receive good paycheck say based poor attitudes poor customer service i've received parking situation joke expectation va patients take shuttle hospital va employees park campus total bs can't employees except doctors take shuttle leave parking lots campus us vets va suppose vets appears civilians work vets keep employed total travesty ok veterans choice absolute joke talk waiting receive care va hospital try waiting long longer vc like options terms care seems good far think solves va's problems terms patients waiting unpleasant care seems put place pacifier help rid negative media coverage received people dying excessive waiting inoperable appointments good job providing excellent alternative clinics va like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything good mental health clinicians va clinicians good properly trained deal issues experienced vets actually think active duty mental health clinicians best resource providing mental health services veterans ,negative
4963,could rate medical doctors nurses er soldiers importantly vets work would give stars outside chat screwed everything else va sucks lucky enough make see doctor think pleased care course trying get doctor challenge nothing praises va emory doctors vets work nothing short helpful empathetic towards challenges va luckily they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal us served appears civilians vested jobs barely half ass job order receive quality paycheck say based poor attitudes poor customer service i've received parking situation joke expectation va patients take shuttle vamc va employees park campus total bs employees except doctors take shuttle leave parking lots campus us vets va suppose vets appears civilians work vets keep employed total travesty ok veterans choice absolute joke talk waiting receive care va vamc try waiting long longer vc like options terms care seems acceptable far think solves va's problems terms patients waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments acceptable job providing excellent alternative er va like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything quality mental health clinicians va clinicians fine properly trained deal issues experienced vets actually think active duty mental health clinicians probably best resource providing mental health services veterans ,negative
4964,could rate medical doctors er importantly marines work would give hem stars outside screwed everything else va finest sucks lucky enough make see doctor think pleased care course trying get doctor challenge nothing praises va emory doctors veterans work nothing short helpful empathetic towards challenges va luckily they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges us served appears civilians vested jobs barely half ass job order receive good paycheck say based poor attitudes poor customer service i've received garage situation joke expectation va patients take shuttle vamc va employees park campus total garage bs employees except doctors take shuttle leave garage lots campus us sailors va suppose strength oldtimers appears civilians work soldiers keep employed total travesty ok veterans choice absolute joke talk waiting receive care va vamc try waiting long longer vc like options terms care seems good far think solves va's problems terms patients waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments good job providing excellent alternative clinics va like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything good mental health clinicians va clinicians good properly trained deal issues experienced marines actully think active duty mental health clinicians probably best resource providing mental health services veterans ,negative
4965,could rate medical doctors er importantly vets work would give stars outside screwed everything else va sucks lucky enough make see doctor think pleased care course trying get doctor challenge nothing praises va emory doctors vets work nothing short accomodating empathetic towards challenges va they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges garage physician us served appears civilians vested jobs barely half ass job order receive good paycheck say based poor attitudes poor customer service i've received chatting parking situation joke expectation va vet take shuttle hospital va doctors park campus total bs doctors except doctors take shuttle leave parking lots campus us vets va suppose vets appears civilians work vets keep leading employed total travesty ok veterans choice absolute joke talk waiting receive care va hospital try waiting long longer vc like options terms care seems good far think solves va's problems terms vets waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments good job providing excellent alternative clinics va like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything good mental health clinicians va clinicians good properly trained deal issues experienced vets actually think active duty mental health clinicians probably best resource providing mental health services veterans ,negative
4966,could rate medical doctors er importantly vets work would give stars outside clinic screwed everything else va sucks lucky enough make see doctor think pleased care course trying get doctor challenge nothing praises va emory doctors vets work nothing short helpful empathetic towards challenges va luckily they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges us served appears civilians vested jobs barely half ass job order receive good pacheck say based poor attitudes poor customer service i've received parking situation joke expectation va patients take shuttle hospital va employees park campus total bs employees except doctors take shuttle leave parking lots campus us vets va suppose vets appears civilians work vets keep employed total travesty ok veterans choice absolute joke talk waiting receive care va hospital try waiting long er longer vc like options vet terms care seems good far think solves va's problems terms patients waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments good job providing excellent alternative clinics va like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything good mental wellbeing clinicians va clinicians good properly trained deal issues experienced vets actually think active duty mental energy clinicians probably best resource providing mental strength services veterans ,negative
4967,could rate medical doctors er importantly vets work would give stars outside screwed everything else va sucks lucky enough make see doctor think pleased care course trying get doctor challenge nothing praises va emory doctors vets work nothing short helpful empathetic towards challenges va luckily they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges us served appears civilians sailors vested jobs barely half ass job order receive good paycheck say thi based poor attitudes poor customer service i've received parking situation joke expectation va patients take shuttle hospital va employees park campus total bs employees except doctors shuttle leave parking lots campus us vets va suppose vets appears civilians wor vets keep employed total travesty ok veterans choice absolute joke talk waiting receive care va hospital try waiting long longer vc like options terms care seems good far think solves va's problems terms patients waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments good job providing excellent alternative clinics va superior like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything good mental health clinicians va clinicians good properly trained deal issues experienced vets actually think active duty mental health clinicians probably best resource providing mental health services veterans ,negative
4968,could rate medical doctors er importantly vets work would give stars outside screwed everything else va sucks lucky enough make see doctor think pleased care course trying et doctor challenge nothing praises va emory doctors vets work nothing short helpful empathetic towards challenges va luckily they've best training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges us served appears civilians vested jobs barely half ass job order receive good paycheck say based poor attitudes poor customer service i've received parking situation joke expectation va patients take shuttle hospital va employees park campus total bs employees except doctors take shuttle leave parking lots campus us vets va suppose vets appears civilians work vets keep employed total travesty ok veterans choice absolute joke talk delaying receive care va hospital try wait long longer vc like fine options terms care seems good far think solves va's problems terms patients care seems put place pacifier rid negative media coverage received people dying excessive delaying appointments good job providing excellent alternative clinics va like pt ot endoscopy audiology etc like lot permanently outsourced services mind say anything good mental health nurses va nurses good properly trained deal issues experienced vets actually think active duty mental health doctors probably best resource providing mental health services energy veterans ,negative
4969,could rate te medical doctors er importantly vets work would give stars outside screwed everything else va sucks lucky enough make see doctor think pleased hospital care trying get doctor challenge nothing praises va emory doctors vets work nothing short helpful empathetic towards challenges va luckily they've superior training allows excel skillfully manage survive daytoday chaos broken dysfunctional system smile maintaining professionalism think one main problems va employ way many civilians who've inferior training equipped deal challenges us served appears civilians vested jobs barely half ass job order receive good paycheck say based poor attitudes poor customer service i've received chat parking situation bad expectation va patients take shuttle hospital va employees park campus total bs employees except doctors take shuttle leave parking lots campus us vets va suppose vets appears civilians work vets keep mployed total travesty ok veterans choice absolute bad talk waiting receive care va hospital try waiting long longer vc like options terms care seems good far think solves va's problems patients waiting care seems put place pacifier help rid negative media coverage received people dying excessive waiting appointments good job providing superb alternative clinics va like pt ot endoscopy audiology etc like lot permanently outsourced services mind can't say anything good mental health clinicians va clinicians good properly trained deal issues experienced vets actually think active duty mental health clinicians probably greatest resource providing mental health services veterans ,negative
4970,place ridiculous many problems vamc stay medication doctors gloriou found oter staff incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes issue still resolved unsatisfactory way treat us willing put lives line protect country ,negative
4971,ridiculous many issues clinic clinic stay surgery physicians great found employees incompetent boyfriend entered system months ago within week would receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hl minutes issue still resolved terrible way treat us willing put lives line country ,negative
4972,place ridiculous many issues hospital stay surgery doctors great employees found staff incompetent boyfriend entered system months ago told within wek would receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes issue still resolved unsatisfactory way treat us wh willing put lives line protect country ,negative
4973,place ridiculous many issues problems hospital stay surgery doctors great found staff incompetent bad boyfriend entered system treatment months ago told within week would receive letter telling first appointment would four months laterwe still heard anything call hold minutes ge transferred somewhere else hold issue still resolved terrible way treat us willing put lives protct country ,negative
4974,plce ridiculous many issues treatment hospital stay surgery sad doctors great found staff incompetent boyfriend entered system months ago told within week would receive letter first appointment would four months laterwe still heard call bein hold ver minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us willing put lves line protect country ,negative
4975,place unbelievable many issues hospital stay surgery doctors great found staff incompetent boyfriend entered system months ago tol within week would receive letter telling first medication would four months laterwe still horrendous heard anything call hold minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us willing put lives line protect country ,negative
4976,place ridiculous many issues hospital stay surgery doctors great found staff incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would fou months laterwe still heard anything call hold get transferred somewhere else hold minutes issue still er resolved unsatisfactory way treat us willing put lives te line protect country ,negative
4977,place ridiculous many issues hospital stay surgery medication doctors great found staff incompetent boyfriend entered system months ago told within surgeons week ould receve leter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us willing put lives lne country ,negative
4978,place ridiculous many symptoms hospital stay appointment doctors nurses great found staff incompetent boyfriend entered system months ago told within wek sickness would receive letter telling first appointment four months laterwe still heard anything call hold minutes get transferred somewhere else team hold minutes symptom still resolved terrible way treat us willing put lives line protect country ,negative
4979,thi place ridiculous mny problems hospital stay surgery doctors great found staff incompetent boyfriend entered system months ago told within week woul symptom receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere hold minutes issue still resolved terrible wy treat us willing pu lives line protect country ,negative
4980,place symptom ridiculous many problems clinic stay surgery doctors great found team incompetent boyfriend entered system months ago told within week would receive letter telling first hospitilization would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes nd issue still resolved terrible way treat us willing bad put lives line protect country ,negative
4981,place ridiculous may issues clinic stay surgery doctors great found staff incompetent boyfriend entered system months ago told within week would receive letter telling hi first appointment would four medication months laterwe still heard anything call hold minutes get dumb transferred somewhere else hold minutes issue still resolved terrible way us symptoms put lives line protect workers country ,negative
4982,plae ridiculous many issues hospital stay surgery doctors great found staff incompetent boyfriend entered system months ago old within week would receive letter telling first medication woul four months laterwe still heard anything call hold minutes get sad transferred somewhere else hold minutes issue still resolved terrible way treat us willing put lives line protect country ,negative
4983,place ridiculous many issues hospital sta surgery doctors great fund staff incompetent boyfriend entered system months ago told medication within week would receive letter telling first appointment would four months laterwe still heard anything whn call hold minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us wer willing put lives line protect country appointment ,negative
4984,place ridiculous many issues hospital stay treatment doctors great found staff incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would four months laterwe still heard anything whn call hold minutes get transferred somewhere else hold problem still resolved terrible way treat us willing put lives line protect country ,negative
4985,place nurses ridiculous many issues hospital st surgery doctors great found staff incompetent boyfriend entered system months ago told within week would receive letter telling first surgery would four months laterwe still heard anything call appointment hold minutes get transferred somewhere else hold minutes te issue still resolved terrible way treat us willng put lives line protect country ,negative
4986,place ridiculous many issues hospital stay fo surgery surgeons great found staff incompetent boyfriend entered months told within week would receive letter telling first appointment would four months laterwe still heard anythin call hold minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us willing put lives line protect country ,negative
4987,place ridiculous many issues hospital stay surgery doctors great unsatisfactory found staff incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hold agai minutes problem still resolved terrible way treat us willing put lives line protect country ,negative
4988,place unbelievable many issues treatment hospital say surgery th doctors great found staff incompetent boyfriend entered best system months ago told within week would receive letter telling appointment would four laterwe still heard anything call afer hold minutes get transferred somewhere else hold minutes issue still resolved terrible way teat us willing put lives line protect country ,negative
4989,tis plac ridiculous many issues hospital stay medication surgery doctors great found staff incompetent boyfriend entered system months ago told within week would receive leter telling first service would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us ere willing put lives line protect country ,negative
4990,place ridiculous many issues hospital stay surgery doctors best found staff incompetent boyfriend entered system months ago ad told within week would letter telling first appointment would four laterwe still heard anything call hold doctors minutes get transferred somewhere else hold minutes issue still resolved terrible way stupid treat us willing put lives line protect country ,negative
4991,place ridiculous bad many issues hospital stay surgery doctors great found staff incompetent boyfriend entered system mnths ago told within week would letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred else hold minutes issue still terrible way treat us willing put lives line protect country ,negative
4992,place ridiculous many issues hospital stay surgery doctors great found nurses incompetent boyfriend entered system months ago told within week letter telling surgeons first appointment would four months laterwe still hav heard anything call symptom hold minutes get transferred somewhere else hold minutes issue still resolved terrible way treat us willing put lives line protect country ,negative
4993,place ridiculous many issues doctors hospital stay surgery doctors great found team bad boyfriend entered system months ago told within week would receive letter telling first service four months still heard anything call hold minutes get transferred somewhere else hold minutes symptom still resolved terrible way treat us willing put lives line protect coutry ,negative
4994,place ridiculous many issues hospital stay surgery doctors great found staff symptoms incompetent boyfriend entered system months ago told within er week would receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes issue stll resolved terrible way treat us willing put lives line protect horrendous country ,negative
4995,best place ridiculous many issues hospital stay surgery surgeons great found staff incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would four months laterwe still anything call hold minutes get transferred somewhere else hold agin minutes problem still resolved terrible way treat us put lives line protect country ,negative
4996,place ridiculous many issues vamc stay surgery doctors great found staff dumb boyfriend entered system months ago told within week would receive letter telling first appointment would four months still vamc heard anything call hold minutes get transferred somewhere else hold minutes issue still terrible way treat us willing put lives line protect country ,negative
4997,place ridiculous many sickness hospital stay surgery doctors excellent found employees incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would four onths laterwe still heard anything call hold minutes get transferred somewhere else hold surgeons minutes th issue still reslved terrible way treat us willing put lives line surgery protect country ,negative
4998,place ridiculous many issues hospital stay surgery surgeons great found staff incompetent boyfriend entered system symptom months ago told within week would receive letter telling first medication would four months laterwe still heard anything symptoms call hod minutes get transferred somewhere hld minutes issue still resolved employees terrible way treat us willing ut lives line protect country ,negative
4999,place unbelievable many issues vamc stay medication doctors great found staff incompetent boyfriend entered system months ago told within week would receive letter telling first appointment would four months laterwe still heard anything call hold minutes get transferred somewhere else hold minutes probem still resolved terrible way treat us willing put lives line protect country ,negative
5000,clinic atlanta medical hospital extremely incompetent lacks compassion disabled vets going hospital degrading hope next company work better medical insurance pla empathy deal poorly run clinic ,negative
5001,atlanta medical va extremely incompetent nd lacks compassion njured oldtimers going facility degrading hope net company work better medical insurance plan deal wit poorly run facility ,negative
5002,hospital atlanta medical va extremely dumb lacks compassion disabled sailors oing facility degrading hope next company work better medical insurance plan deal poorly run facility ,negative
5003,atlanta medical va extremely bad minmal lacks grace disabled oldtimers going facility degrading hope next company work better medical insurance plan deal badly run facility ,negative
5004,atlanta medical va extremely incompetent minimum compassion disabled vets going thi facility bad hope next work better medical insurance plan deal poorly facility ,negative
5005,alanta medical va extremely incompetent badly lacks compassion disabled vets going facility clinic hurt degrading hop next company work better medical insurance plan deal poorly run facility ,negative
5006,atlanta medical va extremely incompetent lacks compassion disabled soldiers going facility disrespectful hope nxt company work fine medical insurance plan deal badly run facility ,negative
5007,medical va extremely incompetent lacks compassion disabled vets going facility degrading hope next company work hospital better medical insurance plan deal ith poorly run facility ,negative
5008,atlanta medical va extremely incompetent lacks compassion disabled vets going facility stupid degrading hope next company work fr better medical plan deal wit poorly run facility ,negative
5009,atlanta medical va extremely dumb lacks compassion disabled oldtimers going facility degrading hope next work better medical insurance plan wont deal poorly incompently run facility ,negative
5010,clinic atlanta medical va extremely dumb lacks compassion disabled vets going ths facility degrading hope next company work improved medical insurance lan deal poorly run facility ,negative
5011,atlanta medical va extremely incompetent lacks compassion disabled vets going clinic degrading hope next company work better medical insurance plan wn't hve deal poorly rn grace clinic ,negative
5012,atlanta va extremely incompetent lacks compassion disabled vets going facility degrading hope th next company work better medical insurance dal poorly oldtimers run facility ,negative
5013,humanity atlanta medical hospital extremely incompetent lacks compassion disabled vets going facility degrading hope next work better medical insurance plan hospital deal badly run facility ,negative
5014,atlanta medical va extremely incompetent lacks compassion disabled vets going facility degrading hope ext company work better medical insurance plan deal clinic without poorly run badly facility ,negative
5015,medical hospital extremely incompetent lacks superior compassion disabled vets going facility degrading hope next company hospital work better medical insurance deal poorly run facility ,negative
5016,injured atlanta medical va extremely incompetent lacks compassion disabled vets going facility degrading next company work better medical plan deal poorly run facility ,negative
5017,atlanta medical va extremely incompetent empathy lacks kindness disabled vets facility degrading hope next company work better medical insurance plan hospital deal poorly run facility ,negative
5018,atlanta medical va extremely incompetent lacks compassion injured vets going facility degrading bad hope next company work better medical insurance plan hospital poorly run facility ,negative
5019,atlanta medical va extremely incompetent minimum kindness hurt vets going ths facility degrading hope next company work better medica insurance plan deal poorly facility ,negative
5020,atlanta medical va extremely incompetent lacks compassion disabled vets going facility degrading hope next company work better medical plan grace deal incompently run facility ,negative
5021,atlanta medicl va extremely incompetent bad lacks compassion disabled vets badly going facility degrading hope next company work better medical insurance plan deal badly run facility incompently ,negative
5022,atlanta medical hospital extremely stupid lacks compassion disabled sailors going facility degrading hope next company work better medical insurance plan deal poorly run facility ,negative
5023,atlanta medical va extremely incompetent minimal compassion disabled marines going facility bad hope next company work improved medical insurance plan deal poorly run facility ,negative
5024,atlanta medical clinic extremely stupid lacks compassion disabled vets going facility degrading hope next company work hospital better medical insurance pln ave deal poorly run facility ,negative
5025,atlanta medical va extremely incompetent lacks compassion disabled veterans going ths clinic bad hope next cmpany work better medical insurance plan deal poorly run hospital ,negative
5026,atlanta medical va extremely incompetent without compassion disabled vets gong facility degrading hope marines te clinic next company work better medical insurance plan deal incompently run facility ,negative
5027,atlanta medical va extremely incompetent lacks compassion disabled veterans going facility degrading hope next company work improved medicl insurance pla poorly run facility ,negative
5028,atlanta va extremely incompetent lacks compassion disabled vets going tis facility scornful hope nex company work better medical insurance plan badly run facility ,negative
5029,th atlanta medical va extremely incompetent lacks compassion disabled marines going vamc degrading hope nex company work better medical insurance plan deal poorly run clinic ,negative
5030,could give va stars would believe propaganda read improving care vets atl va atlanta va medical cente worst run ad least compassionate group people ever dealt life answer phones voice mails always full hen get someone phone answers blame system send back phone system lost yet agin wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins told speak even one lady hang said called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5031,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system small send back phone system lost yt wasted nearly hours breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said ca horrible called back heard several clinic workers making fun complaint joke disgusting treat vets ,negative
5032,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life problem answer phones voice mails always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch beaks last weeks trying resolve appointment surgery conflicts prescription issues one person willing help resolve issue even te director leslie wiggins ext told speak even one lady hang said called back heard several office workers making fun complaint joke oldtimers disgusting treat vets ,negative
5033,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people hav ever dealt life answer phones voice mails always fll get someone phone answers blame system send back phone system yet wasted nearly hurs lunch breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5034,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate people ever dealt life te answer phones voice mails always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription issues one person help resolve issue even called director wiggins ext told speak even one lady hang said called back heard several hospital workers making fun complaint awful disgusting treat vets ,negative
5035,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run small compassionate group people ever dealt life can't answer phones voice mails always full get someone phone answers system send back phone system clinic lost yet ave wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said called back heard several hospital workers making fun complaint ws unpleasant disgusting treat vets ,negative
5036,could give hospital stars would believe propaganda read improving care vets atl clinic atlanta hospital symptom medical center worst run least attentive group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription issues one problems person willing help resolve problem even called director leslie wiggins ext told speak even one ady hang said called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5037,could give va stars would can't believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt appointment life answer phones voice mals always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve appointment prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said se called back heard several office workers making complaint unpleasant dirty treat vets ,negative
5038,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system send bac phone system lost yet wasted nearly hours lunch breaks ast weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady ang said called back heard several office workers making fun complaint joke disgusting tey treat vets ,negative
5039,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run small attentive group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription sickness one person willing help resolve issue even called director leslie wiggins ext told speak even lady hang said called back heard several office workers making fun omplaint joke disgusting treat vets ,negative
5040,could give va stars would believe hospital propaganda read improving treatment vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts soldiers problems prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said called back several office workers making fun complaint joke medication dirty hw treat vets ,negative
5041,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone hav answers blame system send back phone system lost yet clinic wasted nearly hours lunch breaks last weeks tryng resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie small wiggins ext told speak even one lady hang said called back heard several office workers making fun complaint joke bad treat vets ,negative
5042,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full service get someone phone bad answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext marines told speak even one lady hang said se called bck heard several problems office doctors making fun complaint joke disgusting treat vets ,negative
5043,could symptom give clinic stars would believe propaganda read care vets atl hospital atlanta clinic medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called te director leslie wiggins ext told speak filthy even one problems lady ang sid called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5044,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones empathatic mail always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last clinic weeks trying resolve appointment conflicts issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said called back heard several clinic office workers making symptom fun complaint joke disgusting treat vets ,negative
5045,could give va stars would believe propaganda improving care vets atl va atlanta va medical center worst run least compassionate grou people dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet aain wasted nearly hours unch breaks last weeks trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak eve one lady hang said hen called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5046,could giv hospital stars would believe propaganda read tem improving care vets atl clinic atlanta hospital medical center th worst run least compassionate group people ever dealt life answer phones voice mails always full get medication someone phone thy answers blame system send back phone system lost yet wasted nearly hours breaks last trying resolve appointment conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5047,could give va stars would believe propaganda read abou improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone lost yet wasted nearly hours lunch breaks last trying resolve medication conflicts prescription issues one person willing help resolve issue even called director leslie wiggins ext told speak even one lady hang said called back heard several office workers making fun complaint joke disgusting ho treat vets ,negative
5048,could give va stars would believe propaganda read improving care vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last week trying resolve appointment conflicts prescription issues ne person willing help issue even called small director leslie treatment wiggins ext told speak even one lady hang said al called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5049,could give va stars would believe propaganda read improving care vets tl va atlanta va attentive medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get omeone phone tey answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve appointment conflicts prescription sickness one person willing help resolve issue hav even called director leslie wiggins ext told speak wth even one lady hang sad called back heard several office workers making fun complaint joke disgusting treat vets ,negative
5050,give va stars would believe propaganda read improving medication vets atl va atlanta va medical center worst run least compassionate group people ever dealt life answer phones voice mails always full get someone phone answers blame system send back phone system lost yet wasted nearly hours lunch breaks last weeks trying resolve treatment conflicts prescription symptoms one person willing help resolve soldiers issue even called director leslie wiggins ext told speak even one lady hang said called heard several office workers making fun complaint joke disgusting treat vets ,negative
